NACA0012
1.00000000	0.00126000
0.99726095	0.00164367
0.98907380	0.00278276
0.97552826	0.00464248
0.95677273	0.00716762
0.93301270	0.01028633
0.90450850	0.01391432
0.87157241	0.01795902
0.83456530	0.02232283
0.79389263	0.02690517
0.75000000	0.03160306
0.70336832	0.03631058
0.65450850	0.04091741
0.60395585	0.04530740
0.55226423	0.04935787
0.50000000	0.05294025
0.44773577	0.05592276
0.39604415	0.05817505
0.34549150	0.05957472
0.29663168	0.06001495
0.25000000	0.05941242
0.20610737	0.05771413
0.16543470	0.05490224
0.12842759	0.05099580
0.09549150	0.04604893
0.06698730	0.04014519
0.04322727	0.03338877
0.02447174	0.02589331
0.01092620	0.01776972
0.00273905	0.00911448
0.00000000	0.00000000
0.00273905	-0.00911448
0.01092620	-0.01776972
0.02447174	-0.02589331
0.04322727	-0.03338877
0.06698730	-0.04014519
0.09549150	-0.04604893
0.12842759	-0.05099580
0.16543470	-0.05490224
0.20610737	-0.05771413
0.25000000	-0.05941242
0.29663168	-0.06001495
0.34549150	-0.05957472
0.39604415	-0.05817505
0.44773577	-0.05592276
0.50000000	-0.05294025
0.55226423	-0.04935787
0.60395585	-0.04530740
0.65450850	-0.04091741
0.70336832	-0.03631058
0.75000000	-0.03160306
0.79389263	-0.02690517
0.83456530	-0.02232283
0.87157241	-0.01795902
0.90450850	-0.01391432
0.93301270	-0.01028633
0.95677273	-0.00716762
0.97552826	-0.00464248
0.98907380	-0.00278276
0.99726095	-0.00164367
1.00000000	-0.00126000
